id1	id2	length	identity	similarity	gaps	score
DCHS1_Domain26	CDH17_Domain1	118	21.2	30.5	27.1	43
DCHS1_Domain26	CDH17_Domain2	109	24.8	41.3	22.9	66.5
DCHS1_Domain26	CDH17_Domain3	77	24.7	42.9	NA	43
DCHS1_Domain26	CDH17_Domain4	104	25	42.3	NA	58
DCHS1_Domain26	CDH17_Domain5	107	21.5	44.9	13.1	56
DCHS1_Domain26	CDH17_Domain6	99	23.2	37.4	30.3	56.5
DCHS1_Domain26	CDH17_Domain7	89	25.8	38.2	14.6	44.5
DCHS1_Domain27	CDH17_Domain1	21	28.6	47.6	38.1	30.5
DCHS1_Domain27	CDH17_Domain2	57	35.1	47.4	14	67
DCHS1_Domain27	CDH17_Domain3	54	25.9	38.9	16.7	28
DCHS1_Domain27	CDH17_Domain4	68	29.4	44.1	11.8	62
DCHS1_Domain27	CDH17_Domain5	31	32.3	48.4	NA	32.5
DCHS1_Domain27	CDH17_Domain6	88	28.4	43.2	22.7	56.5
DCHS1_Domain27	CDH17_Domain7	91	25.3	39.6	25.3	31
DDX3X_Domain1	CDH17_Domain1	29	24.1	44.8	NA	27.5
DDX3X_Domain1	CDH17_Domain2	34	26.5	47.1	11.8	23.5
DDX3X_Domain1	CDH17_Domain3	41	26.8	51.2	12.2	31.5
DDX3X_Domain1	CDH17_Domain4	39	25.6	41	NA	25
DDX3X_Domain1	CDH17_Domain5	55	20	38.2	21.8	24
DDX3X_Domain1	CDH17_Domain6	14	42.9	50	NA	26
DDX3X_Domain1	CDH17_Domain7	12	58.3	66.7	NA	29
DDX3X_Domain2	CDH17_Domain1	38	26.3	39.5	21.1	19
DDX3X_Domain2	CDH17_Domain2	22	36.4	50	27.3	26.5
DDX3X_Domain2	CDH17_Domain3	6	50	83.3	NA	21
DDX3X_Domain2	CDH17_Domain4	80	23.8	35	37.5	32.5
DDX3X_Domain2	CDH17_Domain5	92	22.8	33.7	17.4	31.5
DDX3X_Domain2	CDH17_Domain6	34	32.4	44.1	NA	31
DDX3X_Domain2	CDH17_Domain7	26	34.6	42.3	19.2	21
DDX6_Domain1	CDH17_Domain1	10	40	70	NA	25
DDX6_Domain1	CDH17_Domain2	36	30.6	41.7	13.9	27
DDX6_Domain1	CDH17_Domain3	36	22.2	44.4	36.1	26.5
DDX6_Domain1	CDH17_Domain4	59	27.1	47.5	NA	36.5
DDX6_Domain1	CDH17_Domain5	51	21.6	39.2	31.4	24
DDX6_Domain1	CDH17_Domain6	65	26.2	33.8	43.1	31.5
DDX6_Domain1	CDH17_Domain7	33	24.2	48.5	15.2	21.5
DDX6_Domain2	CDH17_Domain1	28	25	39.3	NA	23
DDX6_Domain2	CDH17_Domain2	25	28	44	NA	23
DDX6_Domain2	CDH17_Domain3	11	36.4	63.6	NA	22
DDX6_Domain2	CDH17_Domain4	30	26.7	43.3	30	27
DDX6_Domain2	CDH17_Domain5	11	36.4	45.5	NA	21
DDX6_Domain2	CDH17_Domain6	32	21.9	50	NA	27
DDX6_Domain2	CDH17_Domain7	8	37.5	62.5	NA	22
DHX29_Domain1	CDH17_Domain1	40	22.5	47.5	20	26.5
DHX29_Domain1	CDH17_Domain2	57	24.6	40.4	17.5	30.5
DHX29_Domain1	CDH17_Domain3	37	21.6	43.2	29.7	27
DHX29_Domain1	CDH17_Domain4	63	20.6	44.4	NA	30.5
DHX29_Domain1	CDH17_Domain5	81	17.3	39.5	22.2	26.5
DHX29_Domain1	CDH17_Domain6	28	39.3	53.6	NA	40.5
DHX29_Domain1	CDH17_Domain7	22	50	54.5	13.6	47
DHX29_Domain2	CDH17_Domain1	32	34.4	40.6	28.1	27.5
DHX29_Domain2	CDH17_Domain2	90	20	45.6	14.4	45
DHX29_Domain2	CDH17_Domain3	32	28.1	50	25	27
DHX29_Domain2	CDH17_Domain4	20	30	65	NA	25
DHX29_Domain2	CDH17_Domain5	27	40.7	48.1	25.9	27.5
DHX29_Domain2	CDH17_Domain6	15	40	60	NA	20
DHX29_Domain2	CDH17_Domain7	56	28.6	46.4	19.6	28
DSC1_Domain1	CDH17_Domain1	105	31.4	49.5	10.5	110.5
DSC1_Domain1	CDH17_Domain2	69	27.5	40.6	15.9	35.5
DSC1_Domain1	CDH17_Domain3	104	31.7	51	17.3	141
DSC1_Domain1	CDH17_Domain4	122	22.1	38.5	24.6	47.5
DSC1_Domain1	CDH17_Domain5	106	20.8	37.7	34.9	47.5
DSC1_Domain1	CDH17_Domain6	107	27.1	38.3	26.2	67.5
DSC1_Domain1	CDH17_Domain7	21	33.3	52.4	14.3	27
DSC1_Domain2	CDH17_Domain1	47	38.3	51.1	12.8	62
DSC1_Domain2	CDH17_Domain2	104	35.6	55.8	NA	138.5
DSC1_Domain2	CDH17_Domain3	93	32.3	50.5	14	89.5
DSC1_Domain2	CDH17_Domain4	112	34.8	50	NA	140
DSC1_Domain2	CDH17_Domain5	110	24.5	46.4	10	84
DSC1_Domain2	CDH17_Domain6	107	33.6	43.9	19.6	99
DSC1_Domain2	CDH17_Domain7	28	35.7	57.1	17.9	37.5
DSC1_Domain3	CDH17_Domain1	93	25.8	36.6	31.2	40
DSC1_Domain3	CDH17_Domain2	114	21.1	38.6	14	51.5
DSC1_Domain3	CDH17_Domain3	114	21.9	39.5	20.2	50.5
DSC1_Domain3	CDH17_Domain4	117	28.2	46.2	18.8	62
DSC1_Domain3	CDH17_Domain5	122	30.3	47.5	19.7	133
DSC1_Domain3	CDH17_Domain6	84	23.8	39.3	13.1	26.5
DSC1_Domain3	CDH17_Domain7	23	26.1	47.8	13	23
DSC1_Domain4	CDH17_Domain1	96	28.1	49	13.5	87.5
DSC1_Domain4	CDH17_Domain2	67	31.3	49.3	NA	62.5
DSC1_Domain4	CDH17_Domain3	104	29.8	42.3	22.1	78.5
DSC1_Domain4	CDH17_Domain4	111	25.2	41.4	13.5	49.5
DSC1_Domain4	CDH17_Domain5	63	27	42.9	11.1	34.5
DSC1_Domain4	CDH17_Domain6	106	31.1	45.3	16	107.5
DSC1_Domain4	CDH17_Domain7	16	31.2	50	NA	26
DSC1_Domain5	CDH17_Domain1	94	24.5	38.3	16	37.5
DSC1_Domain5	CDH17_Domain2	80	22.5	35	41.2	41.5
DSC1_Domain5	CDH17_Domain3	89	24.7	40.4	24.7	47
DSC1_Domain5	CDH17_Domain4	26	34.6	50	NA	31
DSC1_Domain5	CDH17_Domain5	16	25	56.2	NA	27
DSC1_Domain5	CDH17_Domain6	20	35	50	30	24.5
DSC1_Domain5	CDH17_Domain7	71	31	45.1	14.1	64
DSC3_Domain1	CDH17_Domain1	75	37.3	56	NA	114
DSC3_Domain1	CDH17_Domain2	70	30	48.6	18.6	41.5
DSC3_Domain1	CDH17_Domain3	102	37.3	52.9	13.7	142.5
DSC3_Domain1	CDH17_Domain4	120	22.5	38.3	21.7	43
DSC3_Domain1	CDH17_Domain5	100	25	45	26	61
DSC3_Domain1	CDH17_Domain6	103	25.2	37.9	21.4	69.5
DSC3_Domain1	CDH17_Domain7	6	66.7	66.7	NA	23
DSC3_Domain2	CDH17_Domain1	45	37.8	48.9	NA	59.5
DSC3_Domain2	CDH17_Domain2	112	33	50	NA	121.5
DSC3_Domain2	CDH17_Domain3	76	31.6	46.1	10.5	62
DSC3_Domain2	CDH17_Domain4	110	34.5	53.6	10	163
DSC3_Domain2	CDH17_Domain5	115	27.8	48.7	10.4	99.5
DSC3_Domain2	CDH17_Domain6	110	28.2	43.6	10	79.5
DSC3_Domain2	CDH17_Domain7	41	26.8	31.7	36.6	31
DSC3_Domain3	CDH17_Domain1	101	18.8	39.6	36.6	46
DSC3_Domain3	CDH17_Domain2	99	21.2	41.4	34.3	39
DSC3_Domain3	CDH17_Domain3	90	21.1	37.8	22.2	42.5
DSC3_Domain3	CDH17_Domain4	110	26.4	46.4	18.2	63
DSC3_Domain3	CDH17_Domain5	106	28.3	47.2	NA	119
DSC3_Domain3	CDH17_Domain6	80	23.8	51.2	13.8	45.5
DSC3_Domain3	CDH17_Domain7	53	24.5	39.6	37.7	25
DSC3_Domain4	CDH17_Domain1	64	29.7	51.6	NA	77
DSC3_Domain4	CDH17_Domain2	107	21.5	40.2	26.2	58.5
DSC3_Domain4	CDH17_Domain3	94	29.8	47.9	21.3	73
DSC3_Domain4	CDH17_Domain4	104	28.8	51	12.5	93.5
DSC3_Domain4	CDH17_Domain5	112	21.4	40.2	20.5	46
DSC3_Domain4	CDH17_Domain6	108	32.4	53.7	11.1	153
DSC3_Domain4	CDH17_Domain7	8	75	75	NA	26
DSC3_Domain5	CDH17_Domain1	9	55.6	77.8	NA	28
DSC3_Domain5	CDH17_Domain2	83	24.1	43.4	13.3	57.5
DSC3_Domain5	CDH17_Domain3	17	41.2	52.9	11.8	23.5
DSC3_Domain5	CDH17_Domain4	11	36.4	63.6	NA	25
DSC3_Domain5	CDH17_Domain5	13	53.8	61.5	NA	33
DSC3_Domain5	CDH17_Domain6	50	28	46	14	37
DSC3_Domain5	CDH17_Domain7	94	30.9	45.7	10.6	82
DSG2_Domain1	CDH17_Domain1	109	35.8	47.7	22.9	119
DSG2_Domain1	CDH17_Domain2	22	31.8	50	NA	30
DSG2_Domain1	CDH17_Domain3	60	41.7	53.3	NA	109.5
DSG2_Domain1	CDH17_Domain4	112	25	43.8	NA	70.5
DSG2_Domain1	CDH17_Domain5	108	24.1	39.8	19.4	35
DSG2_Domain1	CDH17_Domain6	98	26.5	44.9	16.3	82.5
DSG2_Domain1	CDH17_Domain7	46	23.9	45.7	15.2	22
DSG2_Domain2	CDH17_Domain1	100	30	47	17	103.5
DSG2_Domain2	CDH17_Domain2	89	33.7	50.6	NA	111.5
DSG2_Domain2	CDH17_Domain3	108	29.6	49.1	14.8	105.5
DSG2_Domain2	CDH17_Domain4	112	33	49.1	NA	141.5
DSG2_Domain2	CDH17_Domain5	41	41.5	56.1	22	73
DSG2_Domain2	CDH17_Domain6	110	32.7	45.5	10.9	87.5
DSG2_Domain2	CDH17_Domain7	18	44.4	66.7	11.1	28.5
DSG2_Domain3	CDH17_Domain1	73	24.7	41.1	21.9	51.5
DSG2_Domain3	CDH17_Domain2	112	22.3	36.6	18.8	37
DSG2_Domain3	CDH17_Domain3	108	20.4	40.7	25	46.5
DSG2_Domain3	CDH17_Domain4	90	23.3	36.7	26.7	41
DSG2_Domain3	CDH17_Domain5	123	24.4	36.6	23.6	85.5
DSG2_Domain3	CDH17_Domain6	27	25.9	51.9	NA	23.5
DSG2_Domain3	CDH17_Domain7	25	32	56	20	25.5
DSG2_Domain4	CDH17_Domain1	115	28.7	42.6	17.4	59.5
DSG2_Domain4	CDH17_Domain2	33	21.2	45.5	NA	27
DSG2_Domain4	CDH17_Domain3	81	27.2	34.6	29.6	55.5
DSG2_Domain4	CDH17_Domain4	111	27.9	42.3	13.5	63.5
DSG2_Domain4	CDH17_Domain5	105	23.8	36.2	23.8	46
DSG2_Domain4	CDH17_Domain6	115	29.6	40.9	20.9	80
DSG2_Domain4	CDH17_Domain7	90	22.2	42.2	26.7	33.5
DSG3_Domain1	CDH17_Domain1	104	30.8	49	22.1	115.5
DSG3_Domain1	CDH17_Domain2	23	30.4	56.5	NA	33
DSG3_Domain1	CDH17_Domain3	102	31.4	49	19.6	108
DSG3_Domain1	CDH17_Domain4	109	22	46.8	16.5	80
DSG3_Domain1	CDH17_Domain5	96	24	36.5	31.2	56
DSG3_Domain1	CDH17_Domain6	94	24.5	41.5	NA	75
DSG3_Domain1	CDH17_Domain7	14	42.9	64.3	14.3	24.5
DSG3_Domain2	CDH17_Domain1	99	31.3	46.5	14.1	104.5
DSG3_Domain2	CDH17_Domain2	94	29.8	46.8	16	102
DSG3_Domain2	CDH17_Domain3	100	32	49	19	97.5
DSG3_Domain2	CDH17_Domain4	106	34	49.1	NA	148
DSG3_Domain2	CDH17_Domain5	114	27.2	43.9	15.8	77.5
DSG3_Domain2	CDH17_Domain6	108	29.6	48.1	10.2	97.5
DSG3_Domain2	CDH17_Domain7	50	32	42	34	32.5
DSG3_Domain3	CDH17_Domain1	84	27.4	45.2	14.3	57.5
DSG3_Domain3	CDH17_Domain2	91	24.2	34.1	23.1	43.5
DSG3_Domain3	CDH17_Domain3	42	23.8	38.1	19	27.5
DSG3_Domain3	CDH17_Domain4	118	22	38.1	27.1	41
DSG3_Domain3	CDH17_Domain5	113	30.1	46	11.5	115.5
DSG3_Domain3	CDH17_Domain6	93	23.7	43	18.3	39.5
DSG3_Domain3	CDH17_Domain7	33	27.3	45.5	NA	26
DSG3_Domain4	CDH17_Domain1	108	22.2	41.7	17.6	50.5
DSG3_Domain4	CDH17_Domain2	68	16.2	41.2	13.2	31.5
DSG3_Domain4	CDH17_Domain3	77	28.6	49.4	18.2	63.5
DSG3_Domain4	CDH17_Domain4	95	25.3	38.9	13.7	43
DSG3_Domain4	CDH17_Domain5	102	23.5	36.3	28.4	36
DSG3_Domain4	CDH17_Domain6	104	24	44.2	12.5	60.5
DSG3_Domain4	CDH17_Domain7	47	27.7	44.7	NA	28
EFHD2_Domain1	CDH17_Domain1	12	41.7	41.7	NA	20
EFHD2_Domain1	CDH17_Domain2	4	75	100	NA	19
EFHD2_Domain1	CDH17_Domain3	5	60	80	NA	17
EFHD2_Domain1	CDH17_Domain4	4	75	100	NA	17
EFHD2_Domain1	CDH17_Domain5	9	33.3	55.6	NA	15
EFHD2_Domain1	CDH17_Domain6	15	33.3	40	NA	16
EFHD2_Domain1	CDH17_Domain7	13	38.5	53.8	23.1	21
EFHD2_Domain2	CDH17_Domain1	10	50	70	NA	23
EFHD2_Domain2	CDH17_Domain2	19	21.1	47.4	NA	18
EFHD2_Domain2	CDH17_Domain3	7	14.3	100	NA	17
EFHD2_Domain2	CDH17_Domain4	12	33.3	66.7	NA	25
EFHD2_Domain2	CDH17_Domain5	8	62.5	75	NA	23
EFHD2_Domain2	CDH17_Domain6	23	30.4	43.5	NA	19.5
EFHD2_Domain2	CDH17_Domain7	30	26.7	43.3	26.7	28.5
EGF_Domain1	CDH17_Domain1	7	42.9	71.4	NA	16
EGF_Domain1	CDH17_Domain2	4	50	100	NA	13
EGF_Domain1	CDH17_Domain3	6	50	100	NA	21
EGF_Domain1	CDH17_Domain4	13	38.5	46.2	NA	23
EGF_Domain1	CDH17_Domain5	6	50	66.7	NA	17
EGF_Domain1	CDH17_Domain6	19	31.6	47.4	21.1	17.5
EGF_Domain1	CDH17_Domain7	6	66.7	66.7	NA	28
EGF_Domain2	CDH17_Domain1	4	50	100	NA	17
EGF_Domain2	CDH17_Domain2	8	50	50	25	15.5
EGF_Domain2	CDH17_Domain3	7	57.1	71.4	NA	25
EGF_Domain2	CDH17_Domain4	7	42.9	71.4	NA	18
EGF_Domain2	CDH17_Domain5	4	100	100	NA	21
EGF_Domain2	CDH17_Domain6	4	75	100	NA	18
EGF_Domain2	CDH17_Domain7	14	35.7	50	NA	30
EGF_Domain3	CDH17_Domain1	20	40	50	25	25
EGF_Domain3	CDH17_Domain2	12	58.3	66.7	16.7	23.5
EGF_Domain3	CDH17_Domain3	21	28.6	42.9	23.8	20
EGF_Domain3	CDH17_Domain4	3	100	100	NA	19
EGF_Domain3	CDH17_Domain5	5	80	80	NA	17
EGF_Domain3	CDH17_Domain6	3	100	100	NA	18
EGF_Domain3	CDH17_Domain7	29	48.3	55.2	27.6	36
EGF_Domain4	CDH17_Domain1	7	42.9	85.7	NA	21
EGF_Domain4	CDH17_Domain2	10	40	60	NA	22
EGF_Domain4	CDH17_Domain3	23	26.1	43.5	13	22
EGF_Domain4	CDH17_Domain4	8	37.5	75	NA	20
EGF_Domain4	CDH17_Domain5	5	40	80	NA	14
EGF_Domain4	CDH17_Domain6	14	50	50	35.7	18
EGF_Domain4	CDH17_Domain7	11	45.5	63.6	NA	25
EGF_Domain5	CDH17_Domain1	15	40	60	20	21
EGF_Domain5	CDH17_Domain2	6	66.7	66.7	NA	20
EGF_Domain5	CDH17_Domain3	2	100	100	NA	14
EGF_Domain5	CDH17_Domain4	6	50	83.3	NA	17
EGF_Domain5	CDH17_Domain5	25	36	40	40	21
EGF_Domain5	CDH17_Domain6	30	20	43.3	36.7	14.5
EGF_Domain5	CDH17_Domain7	11	54.5	63.6	NA	33
EGF_Domain6	CDH17_Domain1	16	31.2	56.2	31.2	19
EGF_Domain6	CDH17_Domain2	17	29.4	47.1	NA	21
EGF_Domain6	CDH17_Domain3	5	60	80	NA	14
EGF_Domain6	CDH17_Domain4	8	37.5	62.5	NA	16
EGF_Domain6	CDH17_Domain5	7	42.9	57.1	NA	19
EGF_Domain6	CDH17_Domain6	7	42.9	57.1	NA	14
EGF_Domain6	CDH17_Domain7	6	50	83.3	NA	26
EGF_Domain7	CDH17_Domain1	3	100	100	NA	18
EGF_Domain7	CDH17_Domain2	16	37.5	50	NA	25
EGF_Domain7	CDH17_Domain3	9	44.4	55.6	NA	19
EGF_Domain7	CDH17_Domain4	4	75	75	NA	14
EGF_Domain7	CDH17_Domain5	24	33.3	41.7	29.2	25
EGF_Domain7	CDH17_Domain6	12	33.3	50	NA	16
EGF_Domain7	CDH17_Domain7	6	66.7	66.7	NA	26
EGF_Domain8	CDH17_Domain1	5	60	60	NA	14
EGF_Domain8	CDH17_Domain2	4	75	75	NA	17
EGF_Domain8	CDH17_Domain3	6	50	83.3	NA	19
EGF_Domain8	CDH17_Domain4	13	38.5	46.2	NA	18
EGF_Domain8	CDH17_Domain5	7	71.4	71.4	28.6	18.5
EGF_Domain8	CDH17_Domain6	6	50	66.7	NA	18
EGF_Domain8	CDH17_Domain7	8	50	50	NA	21
EGF_Domain9	CDH17_Domain1	12	41.7	66.7	NA	27
EGF_Domain9	CDH17_Domain2	7	42.9	71.4	NA	21
EGF_Domain9	CDH17_Domain3	13	38.5	46.2	NA	24
EGF_Domain9	CDH17_Domain4	6	66.7	66.7	NA	18
EGF_Domain9	CDH17_Domain5	9	33.3	66.7	NA	19
EGF_Domain9	CDH17_Domain6	16	31.2	37.5	NA	17
EGF_Domain9	CDH17_Domain7	6	66.7	83.3	NA	27
EGFR_Domain1	CDH17_Domain1	44	27.3	45.5	29.5	27
EGFR_Domain1	CDH17_Domain2	12	41.7	58.3	NA	24
EGFR_Domain1	CDH17_Domain3	66	22.7	34.8	42.4	29
EGFR_Domain1	CDH17_Domain4	46	26.1	45.7	NA	33.5
EGFR_Domain1	CDH17_Domain5	58	22.4	44.8	20.7	33.5
EGFR_Domain1	CDH17_Domain6	108	19.4	31.5	39.8	27.5
EGFR_Domain1	CDH17_Domain7	78	24.4	37.2	43.6	39.5
EHF_Domain1	CDH17_Domain1	13	53.8	53.8	NA	27
EHF_Domain1	CDH17_Domain2	5	80	80	NA	21
EHF_Domain1	CDH17_Domain3	43	27.9	39.5	37.2	26.5
EHF_Domain1	CDH17_Domain4	14	35.7	50	NA	20
EHF_Domain1	CDH17_Domain5	16	31.2	43.8	31.2	18
EHF_Domain1	CDH17_Domain6	15	40	60	13.3	22.5
EHF_Domain1	CDH17_Domain7	39	17.9	46.2	12.8	25
EHMT2_Domain1	CDH17_Domain1	16	25	56.2	NA	22
EHMT2_Domain1	CDH17_Domain2	18	38.9	61.1	16.7	24
EHMT2_Domain1	CDH17_Domain3	3	66.7	66.7	NA	15
EHMT2_Domain1	CDH17_Domain4	7	57.1	71.4	NA	19
EHMT2_Domain1	CDH17_Domain5	28	32.1	46.4	28.6	26.5
EHMT2_Domain1	CDH17_Domain6	12	33.3	50	NA	17
EHMT2_Domain1	CDH17_Domain7	5	60	100	NA	25
EHMT2_Domain2	CDH17_Domain1	67	22.4	40.3	22.4	24.5
EHMT2_Domain2	CDH17_Domain2	10	40	70	NA	27
EHMT2_Domain2	CDH17_Domain3	76	18.4	36.8	25	43.5
EHMT2_Domain2	CDH17_Domain4	62	19.4	45.2	12.9	37
EHMT2_Domain2	CDH17_Domain5	5	60	100	NA	22
EHMT2_Domain2	CDH17_Domain6	26	23.1	46.2	NA	30
EHMT2_Domain2	CDH17_Domain7	30	36.7	50	23.3	38.5
EHMT2_Domain3	CDH17_Domain1	8	37.5	50	NA	12
EHMT2_Domain3	CDH17_Domain2	2	100	100	NA	13
EHMT2_Domain3	CDH17_Domain3	2	100	100	NA	14
EHMT2_Domain3	CDH17_Domain4	7	42.9	42.9	NA	13
EHMT2_Domain3	CDH17_Domain5	4	75	75	NA	15
EHMT2_Domain3	CDH17_Domain6	4	50	75	NA	12
EHMT2_Domain3	CDH17_Domain7	8	37.5	37.5	NA	22
EIF4A3_Domain1	CDH17_Domain1	40	25	40	NA	32.5
EIF4A3_Domain1	CDH17_Domain2	27	25.9	51.9	NA	30
EIF4A3_Domain1	CDH17_Domain3	36	22.2	41.7	11.1	25.5
EIF4A3_Domain1	CDH17_Domain4	15	40	53.3	NA	25
EIF4A3_Domain1	CDH17_Domain5	53	24.5	37.7	39.6	26.5
EIF4A3_Domain1	CDH17_Domain6	54	25.9	29.6	53.7	25
EIF4A3_Domain1	CDH17_Domain7	29	27.6	44.8	17.2	23
EIF4A3_Domain2	CDH17_Domain1	57	26.3	45.6	19.3	28
EIF4A3_Domain2	CDH17_Domain2	90	20	38.9	16.7	27
EIF4A3_Domain2	CDH17_Domain3	9	44.4	77.8	NA	23
EIF4A3_Domain2	CDH17_Domain4	32	28.1	46.9	21.9	35
EIF4A3_Domain2	CDH17_Domain5	35	25.7	40	NA	25.5
EIF4A3_Domain2	CDH17_Domain6	71	23.9	47.9	28.2	24
EIF4A3_Domain2	CDH17_Domain7	25	24	52	NA	37
EPHB3_Domain1	CDH17_Domain1	11	45.5	63.6	NA	25
EPHB3_Domain1	CDH17_Domain2	24	29.2	45.8	29.2	25
EPHB3_Domain1	CDH17_Domain3	14	35.7	57.1	NA	26
EPHB3_Domain1	CDH17_Domain4	25	20	40	NA	20
EPHB3_Domain1	CDH17_Domain5	13	53.8	53.8	15.4	25.5
EPHB3_Domain1	CDH17_Domain6	89	22.5	43.8	23.6	29.5
EPHB3_Domain1	CDH17_Domain7	6	66.7	83.3	NA	25
EPHB3_Domain2	CDH17_Domain1	61	26.2	41	13.1	40
EPHB3_Domain2	CDH17_Domain2	66	22.7	36.4	53	30.5
EPHB3_Domain2	CDH17_Domain3	23	21.7	52.2	NA	26
EPHB3_Domain2	CDH17_Domain4	9	55.6	55.6	NA	21
EPHB3_Domain2	CDH17_Domain5	93	18.3	39.8	22.6	43
EPHB3_Domain2	CDH17_Domain6	11	54.5	81.8	NA	26
EPHB3_Domain2	CDH17_Domain7	68	20.6	27.9	44.1	34.5
EPHB3_Domain3	CDH17_Domain1	76	15.8	38.2	25	25
EPHB3_Domain3	CDH17_Domain2	79	21.5	40.5	19	35.5
EPHB3_Domain3	CDH17_Domain3	31	29	41.9	19.4	23
EPHB3_Domain3	CDH17_Domain4	90	23.3	35.6	32.2	31
EPHB3_Domain3	CDH17_Domain5	29	31	44.8	NA	39
EPHB3_Domain3	CDH17_Domain6	62	27.4	41.9	NA	37
EPHB3_Domain3	CDH17_Domain7	63	25.4	39.7	15.9	26
EPHB3_Domain4	CDH17_Domain1	67	22.4	40.3	25.4	31.5
EPHB3_Domain4	CDH17_Domain2	41	29.3	48.8	12.2	35
EPHB3_Domain4	CDH17_Domain3	96	22.9	32.3	35.4	33
EPHB3_Domain4	CDH17_Domain4	100	25	35	33	41
EPHB3_Domain4	CDH17_Domain5	47	25.5	38.3	23.4	26.5
EPHB3_Domain4	CDH17_Domain6	23	30.4	52.2	NA	22
EPHB3_Domain4	CDH17_Domain7	49	26.5	44.9	12.2	29.5
EPHB3_Domain5	CDH17_Domain1	7	42.9	57.1	NA	17
EPHB3_Domain5	CDH17_Domain2	28	25	46.4	32.1	24
EPHB3_Domain5	CDH17_Domain3	17	29.4	47.1	NA	18
EPHB3_Domain5	CDH17_Domain4	22	18.2	50	NA	20
EPHB3_Domain5	CDH17_Domain5	10	40	70	NA	24
EPHB3_Domain5	CDH17_Domain6	30	36.7	46.7	NA	23.5
EPHB3_Domain5	CDH17_Domain7	2	100	100	NA	17
EPHB6_Domain1	CDH17_Domain1	45	28.9	35.6	28.9	32.5
EPHB6_Domain1	CDH17_Domain2	33	24.2	42.4	NA	24
EPHB6_Domain1	CDH17_Domain3	30	36.7	46.7	26.7	26
EPHB6_Domain1	CDH17_Domain4	45	24.4	42.2	13.3	25.5
EPHB6_Domain1	CDH17_Domain5	21	28.6	52.4	NA	27
EPHB6_Domain1	CDH17_Domain6	31	25.8	51.6	19.4	31
EPHB6_Domain1	CDH17_Domain7	55	25.5	32.7	50.9	26
EPHB6_Domain2	CDH17_Domain1	25	28	56	12	25
EPHB6_Domain2	CDH17_Domain2	50	22	44	NA	24
EPHB6_Domain2	CDH17_Domain3	19	31.6	57.9	10.5	26.5
EPHB6_Domain2	CDH17_Domain4	18	38.9	50	NA	25
EPHB6_Domain2	CDH17_Domain5	17	29.4	64.7	NA	32
EPHB6_Domain2	CDH17_Domain6	99	22.2	35.4	36.4	31
EPHB6_Domain2	CDH17_Domain7	11	63.6	63.6	NA	29
EPHB6_Domain3	CDH17_Domain1	65	26.2	38.5	26.2	35
EPHB6_Domain3	CDH17_Domain2	51	25.5	43.1	27.5	26.5
EPHB6_Domain3	CDH17_Domain3	39	20.5	33.3	NA	24
EPHB6_Domain3	CDH17_Domain4	41	34.1	53.7	12.2	36
EPHB6_Domain3	CDH17_Domain5	41	26.8	39	NA	26
EPHB6_Domain3	CDH17_Domain6	60	16.7	41.7	NA	26.5
EPHB6_Domain3	CDH17_Domain7	60	20	43.3	26.7	30.5
EPHB6_Domain4	CDH17_Domain1	44	22.7	45.5	15.9	27
EPHB6_Domain4	CDH17_Domain2	33	27.3	36.4	NA	26.5
EPHB6_Domain4	CDH17_Domain3	14	35.7	57.1	14.3	21.5
EPHB6_Domain4	CDH17_Domain4	75	22.7	38.7	24	31
EPHB6_Domain4	CDH17_Domain5	25	24	48	NA	26
EPHB6_Domain4	CDH17_Domain6	47	25.5	46.8	10.6	34.5
EPHB6_Domain4	CDH17_Domain7	55	27.3	38.2	29.1	27.5
EPHB6_Domain5	CDH17_Domain1	15	40	53.3	NA	21
EPHB6_Domain5	CDH17_Domain2	11	36.4	63.6	NA	21
EPHB6_Domain5	CDH17_Domain3	7	71.4	71.4	NA	20
EPHB6_Domain5	CDH17_Domain4	44	25	47.7	15.9	29.5
EPHB6_Domain5	CDH17_Domain5	40	27.5	42.5	27.5	34
EPHB6_Domain5	CDH17_Domain6	27	29.6	37	29.6	17.5
EPHB6_Domain5	CDH17_Domain7	21	28.6	52.4	NA	22
ESR2_Domain1	CDH17_Domain1	16	37.5	56.2	NA	27
ESR2_Domain1	CDH17_Domain2	21	38.1	52.4	19	30.5
ESR2_Domain1	CDH17_Domain3	61	26.2	41	29.5	28.5
ESR2_Domain1	CDH17_Domain4	75	21.3	30.7	40	30.5
ESR2_Domain1	CDH17_Domain5	33	27.3	45.5	15.2	27
ESR2_Domain1	CDH17_Domain6	25	48	52	20	39.5
ESR2_Domain1	CDH17_Domain7	75	21.3	36	24	28.5
F11R_Domain1	CDH17_Domain1	36	36.1	44.4	19.4	26.5
F11R_Domain1	CDH17_Domain2	31	29	48.4	32.3	25
F11R_Domain1	CDH17_Domain3	105	23.8	37.1	33.3	29.5
F11R_Domain1	CDH17_Domain4	20	35	65	10	26.5
F11R_Domain1	CDH17_Domain5	37	24.3	40.5	13.5	20
F11R_Domain1	CDH17_Domain6	35	34.3	42.9	11.4	29
F11R_Domain1	CDH17_Domain7	9	33.3	66.7	NA	21
F11R_Domain2	CDH17_Domain1	28	32.1	46.4	25	25.5
F11R_Domain2	CDH17_Domain2	67	25.4	35.8	19.4	25
F11R_Domain2	CDH17_Domain3	36	25	38.9	19.4	31
